bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
12,1,0.4702721088435382,4,4,0.09387755102040816,4,28.186122448979592,4,58.0,0,3
12,1,0.4702721088435382,4,4,0.08163265306122448,4,28.307301587301588,4,58.0,0,4
12,2,0.4530612244897938,4,3,0.09387755102040816,4,28.43174603174603,4,58.0,0,1
12,2,0.4530612244897938,4,3,0.11224489795918367,4,28.56997732426304,4,58.0,0,2
12,2,0.4530612244897938,4,3,0.11224489795918367,4,28.717278911564627,4,58.0,0,3
12,3,0.45306122448979735,4,1,0.3979591836734694,4,28.850430839002268,4,58.0,0,1
12,4,0.4451473922902487,4,1,0.17551020408163265,4,29.306122448979593,4,56.0,0,1
13,1,0.4470748299319709,4,3,0.12448979591836734,4,29.742857142857144,4,59.0,0,1
13,1,0.4470748299319709,4,3,0.5653061224489796,4,29.879591836734694,4,60.0,0,2
13,3,0.46693877551020435,4,4,0.06820861678004535,4,31.016054421768708,4,56.0,0,4
13,4,0.4471201814058965,4,3,0.1001360544217687,4,31.164081632653062,4,58.0,0,1
13,4,0.4471201814058965,4,3,0.08571428571428572,4,31.442857142857143,4,60.0,0,3
14,1,0.44090702947845983,4,2,0.1816326530612245,4,31.614285714285714,4,67.0,0,1
14,1,0.44090702947845983,4,2,0.09387755102040816,4,31.881632653061224,4,67.0,0,2
14,2,0.4469841269841268,4,2,0.1346938775510204,4,32.018367346938774,4,65.0,0,1
14,2,0.4469841269841268,4,2,0.1489795918367347,4,32.29183673469388,4,65.0,0,2
14,3,0.46673469387754807,4,1,0.3653061224489796,4,32.48367346938775,4,63.0,0,1
14,4,0.43188208616780344,4,3,0.24897959183673468,4,32.94331065759637,4,62.0,0,1
14,4,0.43188208616780344,4,3,2.0643083900226755,4,33.21324263038549,4,61.0,0,3
16,3,0.45712018140589805,4,6,0.19591836734693877,4,36.10612244897959,4,63.0,0,2
16,3,0.45712018140589805,4,6,0.1469387755102041,4,36.45918367346939,4,65.0,0,6
16,4,0.45126984126984127,4,2,0.10816326530612246,4,36.84285714285714,4,67.0,0,2
17,1,0.43748299319727835,4,1,0.20204081632653062,4,36.99183673469388,4,68.0,0,1
17,2,0.4567800453514721,4,1,0.23510204081632652,4,37.4334693877551,4,63.0,0,1
17,3,0.46653061224489534,4,2,0.2147845804988662,4,37.910204081632656,4,65.0,0,1
17,3,0.46653061224489534,4,2,0.11224489795918367,4,38.16734693877551,4,61.0,0,2
17,4,0.4418367346938794,4,3,0.15714285714285714,4,38.340816326530614,4,58.0,0,1
17,4,0.4418367346938794,4,3,0.1306122448979592,4,38.6265306122449,4,55.0,0,3
18,1,0.46691609977324333,4,3,0.17142857142857143,4,38.76734693877551,4,56.0,0,1
18,1,0.46691609977324333,4,3,0.08163265306122448,4,39.083673469387755,4,58.0,0,3
18,2,0.43641723356009265,4,1,0.2530612244897959,4,39.22857142857143,4,60.0,0,1
18,3,0.4418367346938723,4,3,0.11428571428571428,4,39.68571428571428,4,58.0,0,1
18,3,0.4418367346938723,4,3,0.10612244897959183,4,39.99795918367347,4,60.0,0,3
18,4,0.45682539682540124,4,4,0.1469387755102041,4,40.118367346938776,4,61.0,0,1
18,4,0.45682539682540124,4,4,0.09387755102040816,4,40.44897959183673,4,63.0,0,4
19,1,0.45702947845804687,4,1,0.3816326530612245,4,40.59183673469388,4,65.0,0,1
19,2,0.4370521541950154,4,1,0.3836734693877551,4,41.042857142857144,4,68.0,0,1
19,3,0.4265306122448962,4,1,0.39591836734693875,4,41.487755102040815,4,63.0,0,1
19,4,0.44657596371882136,4,4,0.3020408163265306,4,41.933673469387756,4,63.0,0,1
19,4,0.44657596371882136,4,4,0.6327437641723356,4,42.25451247165533,4,63.0,0,4
21,1,0.4615646258503432,4,1,0.19795918367346937,4,44.23673469387755,4,72.0,0,1
21,2,0.46294784580499027,4,1,0.21224489795918366,4,44.655102040816324,4,67.0,0,1
21,3,0.4397278911564584,4,3,0.19591836734693877,4,45.1,4,70.0,0,1
21,3,0.4397278911564584,4,3,0.14081632653061224,4,45.406621315192744,4,68.0,0,3
21,4,0.4626984126984155,4,2,0.21224489795918366,4,45.55102040816327,4,67.0,0,1
21,4,0.4626984126984155,4,2,0.17551020408163265,4,45.80408163265306,4,65.0,0,2
22,1,0.45702947845804687,4,3,0.22929705215419502,4,46.04807256235828,4,63.0,0,1
22,1,0.45702947845804687,4,3,0.43537414965986393,4,46.33832199546485,4,60.0,0,3
22,3,0.45712018140589805,4,2,0.26412698412698415,4,46.892698412698415,4,64.0,0,1
22,3,0.45712018140589805,4,2,0.156734693877551,4,47.18004535147392,4,60.0,0,2
23,1,0.4569387755102028,4,2,0.1306122448979592,4,47.82294784580499,4,64.0,0,1
23,1,0.4569387755102028,4,2,1.1014965986394558,4,47.95646258503401,4,65.0,0,2
23,4,0.472766439909293,4,4,0.09578231292517007,4,49.49333333333333,4,60.0,0,4
24,1,0.4410657596371905,4,4,0.1306122448979592,4,49.64489795918367,4,63.0,0,1
24,1,0.4410657596371905,4,4,0.09183673469387756,4,49.81836734693878,4,60.0,0,3
24,1,0.4410657596371905,4,4,0.11609977324263039,4,49.92580498866213,4,61.0,0,4
24,2,0.4668480725623567,4,4,0.10448979591836735,4,50.11446712018141,4,63.0,0,2
24,2,0.4668480725623567,4,4,0.10158730158730159,4,50.27410430839002,4,60.0,0,3
24,2,0.4668480725623567,4,4,0.08997732426303855,4,50.39600907029479,4,61.0,0,4
24,3,0.43111111111111455,4,3,0.10158730158730159,4,50.552743764172334,4,63.0,0,1
24,3,0.43111111111111455,4,3,0.08997732426303855,4,50.71818594104308,4,60.0,0,2
24,3,0.43111111111111455,4,3,0.1073922902494331,4,50.82267573696145,4,61.0,0,3
24,4,0.44696145124716224,4,1,0.23510204081632652,4,50.98231292517007,4,63.0,0,1
25,1,0.45689342403628075,4,4,0.1364172335600907,4,51.483718820861675,4,67.0,0,2
25,1,0.45689342403628075,4,4,0.07256235827664399,4,51.6237641723356,4,64.0,0,3
25,1,0.45689342403628075,4,4,0.1306122448979592,4,51.71954648526077,4,65.0,0,4
25,2,0.4473015873015882,4,1,0.6095238095238096,4,51.876281179138324,4,67.0,0,1
25,3,0.45149659863945857,4,4,0.06965986394557823,4,52.51845804988662,4,64.0,0,3
25,3,0.45149659863945857,4,4,0.1073922902494331,4,52.61424036281179,4,65.0,0,4
25,4,0.4472789115646236,4,3,0.1306122448979592,4,52.783310657596374,4,67.0,0,1
25,4,0.4472789115646236,4,3,0.08126984126984127,4,52.943673469387754,4,64.0,0,2
25,4,0.4472789115646236,4,3,0.10448979591836735,4,53.04671201814059,4,65.0,0,3
26,1,0.4309297052154193,4,1,0.10158730158730159,4,53.173696145124715,4,67.0,0,1
26,3,0.4567800453514721,4,4,0.09578231292517007,4,54.204081632653065,4,67.0,0,2
26,3,0.4567800453514721,4,4,0.06385487528344672,4,54.33002267573696,4,64.0,0,3
26,3,0.4567800453514721,4,4,0.09868480725623582,4,54.43337868480726,4,65.0,0,4
26,4,0.4473696145124748,4,3,0.12571428571428572,4,54.60190476190476,4,67.0,0,1
26,4,0.4473696145124748,4,3,0.06965986394557823,4,54.76571428571429,4,64.0,0,2
26,4,0.4473696145124748,4,3,0.09578231292517007,4,54.85859410430839,4,65.0,0,3
27,1,0.4416099773242621,4,1,0.22653061224489796,4,55.025510204081634,4,70.0,0,1
27,2,0.45612244897959187,4,1,0.7227210884353742,4,55.42603174603175,4,70.0,0,1
27,3,0.4570068027210894,4,2,0.11900226757369614,4,56.22421768707483,4,68.0,0,2
27,4,0.4471428571428575,4,3,0.1219047619047619,4,56.39546485260771,4,67.0,0,1
27,4,0.4471428571428575,4,3,0.08997732426303855,4,56.55510204081633,4,64.0,0,2
27,4,0.4471428571428575,4,3,0.1364172335600907,4,56.65204081632653,4,65.0,0,3
28,1,0.45151927437641604,4,2,0.19736961451247165,4,56.801814058956914,4,67.0,0,1
28,1,0.45151927437641604,4,2,0.23800453514739228,4,57.02530612244898,4,65.0,0,2
28,2,0.466643990929704,4,3,0.09578231292517007,4,57.2778231292517,4,67.0,0,1
28,2,0.466643990929704,4,3,0.27573696145124715,4,57.3968253968254,4,65.0,0,2
28,3,0.4275056689342378,4,4,0.07546485260770976,4,57.7102947845805,4,67.0,0,1
28,3,0.4275056689342378,4,4,0.1799546485260771,4,57.82349206349206,4,65.0,0,2
28,4,0.4417006802721133,4,2,0.08707482993197278,4,58.200816326530614,4,67.0,0,1
28,4,0.4417006802721133,4,2,0.19446712018140588,4,58.32562358276644,4,65.0,0,2
29,1,0.4570975056689335,4,1,0.4295691609977324,4,58.638775510204084,4,58.0,0,1
29,3,0.44997732426303827,4,6,0.11900226757369614,4,59.794285714285714,4,65.0,0,5
29,3,0.44997732426303827,4,6,0.12770975056689343,4,59.9307029478458,4,67.0,0,6
29,4,0.45689342403628075,4,2,0.1219047619047619,4,60.25578231292517,4,68.0,0,2
30,1,0.43208616780044906,4,1,0.11319727891156463,4,60.395102040816326,4,67.0,0,1
30,2,0.43201814058956955,4,2,0.11609977324263039,4,61.175873015873016,4,65.0,0,2
30,3,0.4555555555555557,4,1,0.10448979591836735,4,61.31519274376417,4,64.0,0,1
30,4,0.4482312925170078,4,2,0.14512471655328799,4,62.046621315192745,4,67.0,0,2
31,1,0.45165532879818926,4,1,0.1306122448979592,4,62.21786848072562,4,65.0,0,1
31,2,0.4467800453514741,4,4,0.1306122448979592,4,62.998979591836736,4,68.0,0,4
31,3,0.447165532879815,4,1,0.08126984126984127,4,63.18439909297052,4,66.0,0,1
31,4,0.4505442176870744,4,4,0.1509297052154195,4,63.87809523809524,4,70.0,0,4
32,1,0.44725623582766616,4,1,0.16834467120181407,4,64.07836734693878,4,68.0,0,1
32,2,0.45718820861678466,4,4,0.12770975056689343,4,64.81850340136054,4,73.0,0,4
32,3,0.456780045351465,4,4,0.16834467120181407,4,64.98684807256235,4,72.0,0,2
32,3,0.456780045351465,4,4,0.1073922902494331,4,65.25968253968254,4,70.0,0,4
32,4,0.4319954648526192,4,1,0.13931972789115646,4,65.37868480725623,4,68.0,0,1
33,1,0.4685260770974935,4,6,0.052244897959183675,4,66.20879818594105,4,64.0,0,6
33,2,0.46530612244897895,4,1,0.43247165532879817,4,66.27845804988662,4,65.0,0,1
33,3,0.4663265306122497,4,1,0.33378684807256237,4,66.7675283446712,4,63.0,0,1
33,4,0.46569160997732695,4,1,0.37732426303854877,4,67.17968253968255,4,60.0,0,1
34,1,0.4374376417233492,4,1,0.6124263038548753,4,67.67455782312925,4,56.0,0,1
34,4,0.4667800453514701,4,2,0.10448979591836735,4,69.31156462585034,4,65.0,0,2
35,1,0.457029478458054,4,3,0.09868480725623582,4,69.48716553287981,4,63.0,0,1
35,1,0.457029478458054,4,3,0.0783673469387755,4,69.81079365079366,4,60.0,0,3
35,2,0.46650793650793787,4,1,0.23219954648526078,4,69.9457596371882,4,56.0,0,1
35,3,0.43102040816326337,4,1,0.3453968253968254,4,70.40435374149659,4,56.0,0,1
35,4,0.4656689342403695,4,3,0.23510204081632652,4,70.87448979591836,4,56.0,0,1
35,4,0.4656689342403695,4,3,0.6849886621315193,4,71.18265306122449,4,56.0,0,3
36,4,0.4512471655328767,4,2,0.11319727891156463,4,72.96580498866213,4,60.0,0,2
37,1,0.4471655328798221,4,3,0.15383219954648525,4,73.11455782312925,4,65.0,0,1
37,1,0.4471655328798221,4,3,0.0783673469387755,4,73.2778231292517,4,67.0,0,2
37,1,0.4471655328798221,4,3,0.11029478458049886,4,73.38086167800454,4,68.0,0,3
37,2,0.4569160997732382,4,3,0.09868480725623582,4,73.56662131519275,4,68.0,0,1
37,2,0.4569160997732382,4,3,0.12480725623582767,4,73.69650793650794,4,67.0,0,2
37,2,0.4569160997732382,4,3,0.1306122448979592,4,73.84090702947846,4,65.0,0,3
37,3,0.44421768707482556,4,3,0.13351473922902493,4,74.01868480725624,4,65.0,0,1
37,3,0.44421768707482556,4,3,0.11392290249433107,4,74.15437641723356,4,67.0,0,2
37,3,0.44421768707482556,4,3,0.1306122448979592,4,74.29006802721088,4,68.0,0,3
37,4,0.46424036281179326,4,3,0.12770975056689343,4,74.48163265306123,4,68.0,0,1
37,4,0.46424036281179326,4,3,0.10956916099773242,4,74.61442176870749,4,67.0,0,2
37,4,0.46424036281179326,4,3,0.13351473922902493,4,74.74503401360545,4,65.0,0,3
38,1,0.4365306122448942,4,1,0.5950113378684807,4,74.90176870748299,4,64.0,0,1
38,2,0.4706575963718933,4,3,0.11029478458049886,4,75.54897959183674,4,64.0,0,2
38,2,0.4706575963718933,4,3,0.0783673469387755,4,75.69591836734693,4,65.0,0,3
38,3,0.4726984126984064,4,1,0.18575963718820862,4,75.8247619047619,4,67.0,0,1
38,4,0.4374603174603209,4,3,0.09578231292517007,4,76.29206349206349,4,67.0,0,1
38,4,0.4374603174603209,4,3,0.11029478458049886,4,76.43138321995465,4,65.0,0,2
38,4,0.4374603174603209,4,3,0.1219047619047619,4,76.56780045351474,4,64.0,0,3
39,1,0.44165532879817704,4,1,0.5340589569160997,4,76.72453514739229,4,63.0,0,1
39,2,0.44702947845804886,4,3,0.11900226757369614,4,77.32390022675737,4,65.0,0,2
39,2,0.44702947845804886,4,3,0.10448979591836735,4,77.46176870748299,4,67.0,0,3
39,3,0.4416099773242763,4,3,0.11900226757369614,4,77.58947845804988,4,67.0,0,1
39,3,0.4416099773242763,4,3,0.12272108843537415,4,77.74281179138322,4,65.0,0,2
39,3,0.4416099773242763,4,3,0.13931972789115646,4,77.90585034013606,4,63.0,0,3
39,4,0.44621315192743793,4,1,0.2728344671201814,4,78.09795918367347,4,63.0,0,1
40,1,0.4417687074829928,4,1,0.5166439909297053,4,78.54730158730159,4,62.0,0,1
40,2,0.44702947845804886,4,3,0.09868480725623582,4,79.13360544217687,4,63.0,0,2
40,2,0.44702947845804886,4,3,0.11319727891156463,4,79.27002267573697,4,65.0,0,3
40,3,0.4670068027210874,4,1,0.12480725623582767,4,79.42965986394557,4,65.0,0,1
41,1,0.4469387755102048,4,3,0.06965986394557823,4,80.35102040816327,4,58.0,0,1
41,1,0.4469387755102048,4,3,0.08417233560090703,4,80.46585034013606,4,60.0,0,2
41,1,0.4469387755102048,4,3,0.11319727891156463,4,80.58195011337868,4,61.0,0,3
41,2,0.4306122448979579,4,4,0.25541950113378686,4,80.72997732426303,4,61.0,0,1
41,2,0.4306122448979579,4,4,1.0013605442176872,4,81.0724716553288,4,61.0,0,4
42,3,0.43748299319727835,4,3,0.1073922902494331,4,83.06632653061224,4,58.0,0,1
42,3,0.43748299319727835,4,3,0.096281179138322,4,83.22757369614513,4,60.0,0,2
42,3,0.43748299319727835,4,3,0.13868480725623583,4,83.33460317460317,4,61.0,0,3
42,4,0.4526984126984104,4,4,0.13931972789115646,4,83.50331065759637,4,60.0,0,1
42,4,0.4526984126984104,4,4,0.06385487528344672,4,83.69489795918368,4,61.0,0,3
42,4,0.4526984126984104,4,4,0.11029478458049886,4,83.8,4,63.0,0,4
43,1,0.4349206349206298,4,3,0.08997732426303855,4,83.97142857142858,4,61.0,0,1
43,1,0.4349206349206298,4,3,0.1073922902494331,4,84.10267573696144,4,63.0,0,2
43,1,0.4349206349206298,4,3,0.11029478458049886,4,84.23909297052154,4,65.0,0,3
43,2,0.4570068027210965,4,3,0.08997732426303855,4,84.39582766439909,4,63.0,0,1
43,2,0.4570068027210965,4,3,0.09868480725623582,4,84.52934240362812,4,61.0,0,2
43,2,0.4570068027210965,4,3,0.08417233560090703,4,84.66285714285715,4,60.0,0,3
43,3,0.451473922902494,4,3,0.09868480725623582,4,84.83410430839002,4,58.0,0,1
43,3,0.451473922902494,4,3,0.08417233560090703,4,84.96181405895692,4,56.0,0,2
43,3,0.451473922902494,4,3,0.1073922902494331,4,85.10766439909297,4,55.0,0,3
43,4,0.44732426303855277,4,4,0.052244897959183675,4,85.28181405895691,4,53.0,0,1
43,4,0.44732426303855277,4,4,0.15963718820861678,4,85.3471201814059,4,51.0,0,2
44,2,0.4571655328798272,4,2,0.08126984126984127,4,86.47401360544218,4,62.0,0,2
44,3,0.465782312925171,4,1,1.5063945578231293,4,86.6162358276644,4,63.0,0,1
45,2,0.4569160997732382,4,4,0.10158730158730159,4,88.3287074829932,4,56.0,0,4
45,3,0.4668480725623567,4,1,0.1306122448979592,4,88.47963718820861,4,58.0,0,1
45,4,0.43739229024943427,4,2,0.10158730158730159,4,89.180589569161,4,60.0,0,2
46,1,0.46038548752834174,4,1,0.18140589569160998,4,89.34167800453515,4,58.0,0,1
46,2,0.43732426303854766,4,2,0.11029478458049886,4,90.06439909297052,4,60.0,0,2
46,3,0.4569160997732524,4,1,0.16834467120181407,4,90.22403628117914,4,58.0,0,1
46,4,0.4437414965986335,4,2,0.14512471655328799,4,90.99319727891157,4,72.0,0,2
47,1,0.4591836734693828,4,1,0.11319727891156463,4,91.18766439909297,4,71.0,0,1
47,2,0.4528571428571553,4,2,0.14222222222222222,4,91.84072562358277,4,58.0,0,2
47,3,0.465782312925171,4,1,0.08126984126984127,4,92.0322902494331,4,56.0,0,1
47,4,0.44716553287980787,4,2,0.11609977324263039,4,92.73179138321996,4,60.0,0,2
48,1,0.43201814058957666,4,1,0.1364172335600907,4,92.90884353741497,4,58.0,0,1
48,2,0.4668027210884276,4,2,0.14222222222222222,4,93.64607709750567,4,72.0,0,2
48,3,0.4575963718820901,4,1,0.156734693877551,4,93.81442176870749,4,70.0,0,1
48,4,0.43140589569161136,4,2,0.1073922902494331,4,94.5835827664399,4,60.0,0,2
49,1,0.4466213151927434,4,1,0.34249433106575966,4,94.74031746031746,4,58.0,0,1
49,2,0.44172335600906365,4,1,0.2089795918367347,4,95.17278911564625,4,56.0,0,1
49,3,0.4311337868480791,4,2,0.15816326530612246,4,95.61734693877551,4,58.0,0,1
49,3,0.4311337868480791,4,2,0.0653061224489796,4,95.7837641723356,4,56.0,0,2
49,4,0.44709750566893547,4,2,0.11029478458049886,4,96.34539682539682,4,60.0,0,2
50,1,0.4569160997732382,4,2,0.14512471655328799,4,96.55873015873016,4,69.0,0,1
50,1,0.4569160997732382,4,2,0.1364172335600907,4,96.80108843537415,4,67.0,0,2
50,2,0.4571428571428555,4,3,0.2002721088435374,4,96.95918367346938,4,65.0,0,1
50,2,0.4571428571428555,4,3,0.13931972789115646,4,97.26938775510204,4,65.0,0,3
50,3,0.4318140589569168,4,1,0.3686167800453515,4,97.43383219954649,4,63.0,0,1
50,4,0.457029478458054,4,3,0.2699319727891156,4,97.88371882086167,4,62.0,0,1
50,4,0.457029478458054,4,3,0.7256235827664399,4,98.17687074829932,4,61.0,0,3
51,2,0.4666213151927394,4,2,0.08417233560090703,4,99.05632653061224,4,52.0,0,2
51,3,0.44179138321995026,4,2,0.22244897959183674,4,99.2469387755102,4,60.0,0,1
51,3,0.44179138321995026,4,2,0.9026757369614512,4,99.50911564625851,4,58.0,0,2
52,4,0.43097505668934843,4,4,0.08997732426303855,4,101.5350566893424,4,63.0,0,2
52,4,0.43097505668934843,4,4,0.11029478458049886,4,101.64825396825397,4,65.0,0,3
52,4,0.43097505668934843,4,4,0.10448979591836735,4,101.77886621315193,4,67.0,0,4
53,1,0.4567120181405926,4,1,0.2568707482993197,4,101.9501133786848,4,68.0,0,1
53,2,0.46294784580499027,4,1,0.31056689342403626,4,102.38548752834467,4,63.0,0,1
53,3,0.47600907029477924,4,2,0.1656235827664399,4,102.86371882086168,4,63.0,0,1
53,3,0.47600907029477924,4,2,0.12480725623582767,4,103.15174603174603,4,65.0,0,2
53,4,0.4613378684807259,4,2,0.12770975056689343,4,103.31718820861678,4,63.0,0,1
53,4,0.4613378684807259,4,2,0.1073922902494331,4,103.5958276643991,4,61.0,0,2
54,1,0.4569841269841248,4,4,0.09868480725623582,4,103.83383219954649,4,59.0,0,2
54,1,0.4569841269841248,4,4,0.2525170068027211,4,103.94993197278912,4,60.0,0,3
54,2,0.447074829931978,4,3,0.27573696145124715,4,104.2227664399093,4,56.0,0,1
54,2,0.447074829931978,4,3,0.8649433106575963,4,104.52462585034013,4,58.0,0,3
55,2,0.4283446712018133,4,3,0.08272108843537415,4,106.07528344671202,4,51.0,0,1
55,2,0.4283446712018133,4,3,0.1255328798185941,4,106.1765306122449,4,53.0,0,2
55,2,0.4283446712018133,4,3,0.12480725623582767,4,106.33578231292518,4,55.0,0,3
55,3,0.43877551020408134,4,3,0.11537414965986395,4,106.48018140589569,4,56.0,0,1
55,3,0.43877551020408134,4,3,0.11174603174603175,4,106.61020408163266,4,58.0,0,2
55,3,0.43877551020408134,4,3,0.09578231292517007,4,106.75954648526077,4,60.0,0,3
55,4,0.4439002267573784,4,3,0.12770975056689343,4,106.91428571428571,4,61.0,0,1
55,4,0.4439002267573784,4,3,0.06965986394557823,4,107.07142857142857,4,60.0,0,2
55,4,0.4439002267573784,4,3,0.12471655328798185,4,107.1669387755102,4,58.0,0,3
56,1,0.4461678004535088,4,1,0.5050340136054422,4,107.35746031746032,4,63.0,0,1
56,2,0.4668480725623567,4,3,0.10594104308390023,4,107.96190476190476,4,61.0,0,2
56,2,0.4668480725623567,4,3,0.10956916099773242,4,108.08380952380952,4,60.0,0,3
56,3,0.44718820861677955,4,1,0.5427664399092971,4,108.24272108843537,4,65.0,0,1
56,4,0.45916099773242536,4,3,0.0783673469387755,4,108.8754648526077,4,63.0,0,2
56,4,0.45916099773242536,4,3,0.11174603174603175,4,108.99083900226758,4,61.0,0,3
57,1,0.44226757369614234,4,4,0.07256235827664399,4,109.14249433106576,4,67.0,0,1
57,1,0.44226757369614234,4,4,0.11029478458049886,4,109.25278911564625,4,65.0,0,2
57,1,0.44226757369614234,4,4,0.10158730158730159,4,109.39501133786848,4,63.0,0,3
57,2,0.4382766439909318,4,1,0.14802721088435375,4,109.5734693877551,4,68.0,0,1
57,3,0.4280498866213236,4,4,0.2829931972789116,4,110.36444444444444,4,67.0,0,4
57,4,0.46591836734693004,4,2,0.1364172335600907,4,110.7911111111111,4,65.0,0,2
58,1,0.43977324263039463,4,1,0.14802721088435375,4,110.95074829931973,4,64.0,0,1
58,2,0.4588208616780065,4,1,0.37732426303854877,4,111.39773242630386,4,67.0,0,1
58,3,0.45718820861677045,4,1,0.29315192743764173,4,111.84181405895691,4,65.0,0,1
58,4,0.44702947845804886,4,1,0.15963718820861678,4,112.31492063492064,4,60.0,0,1
59,1,0.4667800453514843,4,1,0.25918367346938775,4,112.71836734693878,4,65.0,0,1
59,2,0.4681405895691597,4,2,0.10158730158730159,4,113.51655328798186,4,60.0,0,2
59,3,0.4644444444444389,4,3,0.1799546485260771,4,113.66167800453515,4,65.0,0,1
59,3,0.4644444444444389,4,3,0.08707482993197278,4,113.97804988662132,4,60.0,0,3
59,4,0.44780045351474485,4,1,0.24090702947845805,4,114.11736961451247,4,56.0,0,1
