bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
13,4,0.6154875283446728,4,4,0.09868480725623582,4,42.46122448979592,4,65.0,0,1
13,4,0.6154875283446728,4,4,0.13931972789115646,4,42.6297052154195,4,63.0,0,2
13,4,0.6154875283446728,4,4,0.15668934240362375,4,42.78650793650794,4,61.0,0,3
13,4,0.6154875283446728,4,4,0.14512471655328799,4,42.94319727891156,4,60.0,0,4
14,1,0.6642403628117961,4,2,0.2612244897959184,4,43.1,4,58.0,0,1
14,1,0.6642403628117961,4,2,0.3880498866213152,4,43.412244897959184,4,57.0,0,2
14,2,0.6334920634920636,4,6,0.16639455782312926,4,43.931995464852605,4,51.0,0,3
14,2,0.6334920634920636,4,6,0.1566893424036281,4,44.09839002267574,4,54.0,0,5
14,2,0.6334920634920636,4,6,0.1509297052154195,4,44.255102040816325,4,57.0,0,6
14,3,0.6439229024943245,4,6,0.14512471655328799,4,44.42349206349206,4,60.0,0,2
14,3,0.6439229024943245,4,6,0.14512471655328799,4,44.584104308390025,4,63.0,0,3
14,3,0.6439229024943245,4,6,0.14512471655328799,4,44.74469387755102,4,66.0,0,5
14,3,0.6439229024943245,4,6,0.11609977324263039,4,44.89795918367347,4,65.0,0,6
14,4,0.6072335600907053,4,3,0.1509297052154195,4,45.03879818594104,4,63.0,0,1
14,4,0.6072335600907053,4,3,0.13351473922902493,4,45.189795918367345,4,60.0,0,2
14,4,0.6072335600907053,4,3,0.24489795918367346,4,45.33061224489796,4,57.0,0,3
15,1,0.6086167800453524,4,1,0.46439909297052157,4,45.63265306122449,4,58.0,0,1
15,2,0.5403174603174605,4,5,0.19736961451247165,4,46.42040816326531,4,61.0,0,3
15,2,0.5403174603174605,4,5,0.14512471655328799,4,46.67,4,61.0,0,5
15,3,0.6256916099773235,4,4,0.17990929705214853,4,46.82099773242631,4,65.0,0,2
15,3,0.6256916099773235,4,4,0.1276870748299359,4,47.000907029478455,4,61.0,0,3
15,3,0.6256916099773235,4,4,0.18977324263038753,4,47.12859410430839,4,62.0,0,4
15,4,0.6352834467120161,4,4,0.08571428571428572,4,47.31836734693878,4,56.0,0,1
15,4,0.6352834467120161,4,4,0.19736961451247165,4,47.44897959183673,4,54.0,0,2
15,4,0.6352834467120161,4,4,0.10204081632653061,4,47.66122448979592,4,49.0,0,3
15,4,0.6352834467120161,4,4,0.12653061224489795,4,47.820408163265306,4,50.0,0,4
16,1,0.6300453514739246,4,4,0.08979591836734693,4,47.95510204081633,4,53.0,0,1
16,1,0.6300453514739246,4,4,0.16326530612244897,4,48.06530612244898,4,54.0,0,2
16,1,0.6300453514739246,4,4,0.1469387755102041,4,48.265306122448976,4,56.0,0,3
16,1,0.6300453514739246,4,4,0.5142857142857142,4,48.42448979591837,4,53.0,0,4
16,3,0.6256916099773306,4,4,0.0653061224489796,4,49.412244897959184,4,56.0,0,2
16,3,0.6256916099773306,4,4,0.4,4,49.50204081632653,4,57.0,0,3
16,4,0.6005668934240305,4,10,0.17414965986394557,4,49.996303854875286,4,64.0,0,3
16,4,0.6005668934240305,4,10,0.10448979591836735,4,50.181995464852605,4,61.0,0,6
16,4,0.6005668934240305,4,10,0.14512471655328799,4,50.30390022675737,4,57.0,0,8
16,4,0.6005668934240305,4,10,0.14512471655328799,4,50.46213151927438,4,54.0,0,10
17,1,0.6452154195011346,4,7,0.14512471655328799,4,50.62036281179138,4,52.0,0,2
17,1,0.6452154195011346,4,7,0.14512471655328799,4,50.77859410430839,4,49.0,0,4
17,1,0.6452154195011346,4,7,0.14512471655328799,4,50.9368253968254,4,50.0,0,6
17,1,0.6452154195011346,4,7,0.14512471655328799,4,51.09505668934241,4,54.0,0,7
17,2,0.6300453514739246,4,8,0.14512471655328799,4,51.25331065759637,4,57.0,0,2
17,2,0.6300453514739246,4,8,0.14512471655328799,4,51.41154195011338,4,62.0,0,4
17,2,0.6300453514739246,4,8,0.14512471655328799,4,51.56977324263038,4,59.0,0,6
17,2,0.6300453514739246,4,8,0.14512471655328799,4,51.72800453514739,4,54.0,0,8
17,3,0.6549433106575933,4,1,1.1609977324263039,4,51.8862358276644,4,57.0,0,1
18,1,0.7011337868480751,4,4,0.16253968253968254,4,53.15210884353741,4,69.0,0,1
18,1,0.7011337868480751,4,4,0.1566893424036281,4,53.32049886621315,4,66.0,0,2
18,1,0.7011337868480751,4,4,0.09387755102040816,4,53.49795918367347,4,64.0,0,3
18,1,0.7011337868480751,4,4,0.11020408163265306,4,53.61224489795919,4,62.0,0,4
18,2,0.6734693877550981,4,8,0.1306122448979592,4,53.779591836734696,4,64.0,0,1
18,2,0.6734693877550981,4,8,0.12653061224489795,4,53.93469387755102,4,61.0,0,3
18,2,0.6734693877550981,4,8,0.1469387755102041,4,54.077551020408166,4,62.0,0,4
18,2,0.6734693877550981,4,8,0.12244897959183673,4,54.2530612244898,4,64.0,0,6
18,2,0.6734693877550981,4,8,0.13877551020408163,4,54.412244897959184,4,62.0,0,8
18,3,0.6191383219954645,4,9,0.37142857142857144,4,54.56734693877551,4,58.0,0,2
18,3,0.6191383219954645,4,9,0.12653061224489795,4,55.04897959183673,4,64.0,0,9
18,4,0.6210204081632682,4,6,0.11836734693877551,4,55.19183673469388,4,62.0,0,2
18,4,0.6210204081632682,4,6,0.15918367346938775,4,55.31836734693878,4,58.0,0,3
18,4,0.6210204081632682,4,6,0.08571428571428572,4,55.49795918367347,4,55.0,0,5
18,4,0.6210204081632682,4,6,0.5346938775510204,4,55.6204081632653,4,57.0,0,6
19,1,0.6455555555555534,4,4,0.2,4,56.23265306122449,4,54.0,0,4
19,2,0.6014058956916131,4,3,0.09387755102040816,4,56.440816326530616,4,50.0,0,1
19,2,0.6014058956916131,4,3,0.1673469387755102,4,56.55102040816327,4,57.0,0,2
19,2,0.6014058956916131,4,3,0.4163265306122449,4,56.74285714285714,4,55.0,0,3
19,3,0.610498866213149,4,4,0.11836734693877551,4,57.248979591836736,4,52.0,0,3
19,3,0.610498866213149,4,4,0.11428571428571428,4,57.416326530612245,4,55.0,0,4
19,4,0.5513605442176868,4,3,0.12653061224489795,4,57.57959183673469,4,57.0,0,1
19,4,0.5513605442176868,4,3,0.3673469387755102,4,57.73877551020408,4,64.0,0,2
20,1,0.6092063492063531,4,1,0.5020408163265306,4,58.183673469387756,4,62.0,0,1
20,2,0.6551247165532885,4,2,0.17829931972789115,4,59.17190476190476,4,57.0,0,2
20,3,0.5908843537414938,4,4,0.08571428571428572,4,59.48979591836735,4,51.0,0,2
20,3,0.5908843537414938,4,4,0.16326530612244897,4,59.6,4,50.0,0,3
20,3,0.5908843537414938,4,4,0.09387755102040816,4,59.80816326530612,4,55.0,0,4
20,4,0.6560317460317435,4,4,0.08571428571428572,4,59.96734693877551,4,57.0,0,1
20,4,0.6560317460317435,4,4,0.11836734693877551,4,60.08571428571429,4,63.0,0,2
20,4,0.6560317460317435,4,4,0.4163265306122449,4,60.23265306122449,4,62.0,0,3
21,1,0.6354421768707468,4,6,0.156734693877551,4,60.727596371882086,4,55.0,0,2
21,1,0.6354421768707468,4,6,0.11029478458049886,4,60.88439909297052,4,53.0,0,3
21,1,0.6354421768707468,4,6,0.11029478458049886,4,61.04081632653061,4,51.0,0,5
21,1,0.6354421768707468,4,6,0.11029478458049886,4,61.201043083900224,4,50.0,0,6
21,2,0.6395918367346951,4,4,0.11029478458049886,4,61.35936507936508,4,57.0,0,2
21,2,0.6395918367346951,4,4,0.11029478458049886,4,61.51766439909297,4,50.0,0,3
21,2,0.6395918367346951,4,4,0.6617687074829932,4,61.675986394557825,4,53.0,0,4
21,4,0.629931972789116,4,6,0.15090702947845805,4,62.625895691609976,4,55.0,0,2
21,4,0.629931972789116,4,6,0.1509297052154195,4,62.77680272108844,4,57.0,0,3
21,4,0.629931972789116,4,6,0.16253968253968254,4,62.939297052154195,4,59.0,0,4
21,4,0.629931972789116,4,6,0.19736961451247165,4,63.14249433106576,4,62.0,0,6
22,1,0.5909523809523805,4,4,0.14512471655328799,4,63.36888888888889,4,64.0,0,2
22,1,0.5909523809523805,4,4,0.14512471655328799,4,63.53721088435374,4,62.0,0,3
22,1,0.5909523809523805,4,4,0.14510204081632652,4,63.68240362811791,4,64.0,0,4
22,2,0.6808390022675681,4,4,0.3599092970521542,4,63.82750566893424,4,62.0,0,1
22,2,0.6808390022675681,4,4,0.1509297052154195,4,64.3382993197279,4,59.0,0,4
22,3,0.6201360544217778,4,4,0.11609977324263039,4,64.49510204081632,4,62.0,0,1
22,3,0.6201360544217778,4,4,0.16253968253968254,4,64.61120181405896,4,60.0,0,2
22,3,0.6201360544217778,4,4,0.12653061224489795,4,64.78367346938775,4,55.0,0,3
22,3,0.6201360544217778,4,4,0.09795918367346938,4,64.97142857142858,4,53.0,0,4
22,4,0.6103628117913757,4,4,0.16253968253968254,4,65.08163265306122,4,50.0,0,1
22,4,0.6103628117913757,4,4,0.1346938775510204,4,65.2734693877551,4,51.0,0,2
22,4,0.6103628117913757,4,4,0.11836734693877551,4,65.42857142857143,4,59.0,0,3
22,4,0.6103628117913757,4,4,0.3142857142857143,4,65.58367346938776,4,57.0,0,4
23,2,0.6604761904761887,4,1,0.6040816326530613,4,66.42857142857143,4,60.0,0,1
23,3,0.5909297052154159,4,4,0.12244897959183673,4,67.13469387755102,4,58.0,0,2
23,3,0.5909297052154159,4,4,0.07253968253968254,4,67.32789115646258,4,57.0,0,3
23,3,0.5909297052154159,4,4,0.10448979591836735,4,67.50199546485261,4,58.0,0,4
23,4,0.6558049886621404,4,4,0.34829931972789113,4,67.60650793650794,4,59.0,0,1
23,4,0.6558049886621404,4,4,0.156734693877551,4,67.97219954648526,4,53.0,0,3
23,4,0.6558049886621404,4,4,0.156734693877551,4,68.12895691609977,4,50.0,0,4
24,1,0.5754195011337799,4,2,0.13351473922902493,4,68.28569160997732,4,55.0,0,1
24,1,0.5754195011337799,4,2,0.2728344671201814,4,68.45990929705215,4,52.0,0,2
24,2,0.6353968253968247,4,5,0.09095238095238095,4,68.9469387755102,4,55.0,0,2
24,2,0.6353968253968247,4,5,0.09095238095238095,4,69.06122448979592,4,57.0,0,3
24,2,0.6353968253968247,4,5,0.10448979591836735,4,69.20408163265306,4,64.0,0,4
24,2,0.6353968253968247,4,5,0.12770975056689343,4,69.3595918367347,4,63.0,0,5
24,3,0.6209977324263036,4,4,0.16136054421768709,4,69.48739229024943,4,60.0,0,1
24,3,0.6209977324263036,4,4,0.16136054421768709,4,69.64875283446712,4,57.0,0,2
24,3,0.6209977324263036,4,4,0.16136054421768709,4,69.8101133786848,4,54.0,0,3
24,3,0.6209977324263036,4,4,0.16136054421768709,4,69.97147392290249,4,51.0,0,4
24,4,0.5809070294784533,4,8,0.16136054421768709,4,70.13283446712018,4,50.0,0,2
24,4,0.5809070294784533,4,8,0.07346938775510205,4,70.30204081632652,4,53.0,0,4
24,4,0.5809070294784533,4,8,0.162562358276644,4,70.43265306122449,4,56.0,0,6
24,4,0.5809070294784533,4,8,0.162562358276644,4,70.60408163265306,4,59.0,0,8
25,1,0.6495918367347002,4,5,0.09287981859410431,4,70.78190476190476,4,58.0,0,2
25,1,0.6495918367347002,4,5,0.14512471655328799,4,70.88639455782312,4,54.0,0,3
25,1,0.6495918367347002,4,5,0.14512471655328799,4,71.04102040816326,4,50.0,0,4
25,1,0.6495918367347002,4,5,0.14512471655328799,4,71.1956462585034,4,51.0,0,5
25,2,0.6354195011337822,4,3,0.14512471655328799,4,71.35024943310657,4,53.0,0,1
25,2,0.6354195011337822,4,3,0.43537414965986393,4,71.50487528344671,4,51.0,0,2
25,4,0.6112018140589583,4,4,0.15383219954648553,4,72.58721088435374,4,58.0,0,1
25,4,0.6112018140589583,4,4,0.14875283446711762,4,72.74104308390022,4,62.0,0,2
25,4,0.6112018140589583,4,4,0.15918367346939988,4,72.88979591836734,4,65.0,0,3
25,4,0.6112018140589583,4,4,0.09868480725623582,4,73.04897959183674,4,62.0,0,4
26,1,0.6265306122448919,4,6,0.2438095238095238,4,73.17551020408163,4,63.0,0,1
26,1,0.6265306122448919,4,6,0.13931972789115646,4,73.56240362811792,4,60.0,0,5
26,1,0.6265306122448919,4,6,0.19736961451247165,4,73.70179138321996,4,61.0,0,6
26,2,0.641179138322002,4,5,0.11126984126983075,4,73.91650793650794,4,58.0,0,2
26,2,0.641179138322002,4,5,0.1112471655328875,4,74.02777777777777,4,54.0,0,3
26,2,0.641179138322002,4,5,0.11126984126984127,4,74.13902494331066,4,51.0,0,4
26,2,0.641179138322002,4,5,0.11126984126984127,4,74.2502947845805,4,49.0,0,5
26,3,0.6163265306122412,4,2,0.3755102040816354,4,74.42040816326531,4,48.0,0,1
26,3,0.6163265306122412,4,2,0.15510204081632653,4,74.79591836734694,4,60.0,0,2
26,4,0.618208616780052,4,4,0.09795918367346938,4,75.00408163265305,4,53.0,0,1
26,4,0.618208616780052,4,4,0.26702947845804986,4,75.11836734693877,4,58.0,0,2
26,4,0.618208616780052,4,4,0.13351473922902493,4,75.49839002267574,4,50.0,0,4
27,1,0.6552607709750475,4,4,0.13351473922902493,4,75.66240362811791,4,48.0,0,1
27,1,0.6552607709750475,4,4,0.25541950113378686,4,75.82639455782314,4,57.0,0,2
27,1,0.6552607709750475,4,4,0.12770975056689343,4,76.13687074829932,4,50.0,0,4
27,2,0.6513378684807378,4,4,0.12770975056689343,4,76.29208616780045,4,48.0,0,1
27,2,0.6513378684807378,4,4,0.12770975056689343,4,76.44732426303855,4,51.0,0,2
27,2,0.6513378684807378,4,4,0.3831292517006803,4,76.60256235827664,4,56.0,0,3
27,4,0.6548526077097563,4,7,0.12770975056689343,4,77.66938775510204,4,58.0,0,2
27,4,0.6548526077097563,4,7,0.14512471655328799,4,77.84439909297052,4,57.0,0,4
27,4,0.6548526077097563,4,7,0.16253968253968254,4,77.98959183673469,4,56.0,0,6
27,4,0.6548526077097563,4,7,0.0653061224489796,4,78.15510204081633,4,52.0,0,7
28,1,0.5905668934240396,4,1,0.49387755102040815,4,78.26122448979592,4,53.0,0,1
28,2,0.6550793650793594,4,4,0.19156462585034015,4,78.83709750566894,4,56.0,0,1
28,2,0.6550793650793594,4,4,0.11029478458049886,4,79.0402947845805,4,60.0,0,2
28,2,0.6550793650793594,4,4,0.1799546485260771,4,79.15639455782313,4,63.0,0,3
28,2,0.6550793650793594,4,4,0.11609977324263039,4,79.34789115646258,4,60.0,0,4
28,3,0.6168253968254049,4,6,0.11319727891156463,4,79.46399092970522,4,61.0,0,1
28,3,0.6168253968254049,4,6,0.11319727891156463,4,79.61224489795919,4,58.0,0,3
28,3,0.6168253968254049,4,6,0.17560090702947845,4,79.7469387755102,4,60.0,0,4
28,3,0.6168253968254049,4,6,0.7024036281179138,4,80.01632653061225,4,55.0,0,6
29,1,0.64519274376417,4,3,0.17560090702947845,4,80.74399092970522,4,60.0,0,1
29,1,0.64519274376417,4,3,0.17560090702947845,4,80.9195918367347,4,55.0,0,2
29,1,0.64519274376417,4,3,0.18575963718820862,4,81.09519274376417,4,61.0,0,3
29,2,0.6159637188208649,4,1,0.37151927437641724,4,81.40403628117915,4,54.0,0,1
29,4,0.6354648526077114,4,4,0.16249433106575964,4,82.639410430839,4,53.0,0,1
29,4,0.6354648526077114,4,4,0.156734693877551,4,82.80190476190477,4,54.0,0,2
29,4,0.6354648526077114,4,4,0.156734693877551,4,82.96154195011339,4,58.0,0,3
29,4,0.6354648526077114,4,4,0.10448979591836735,4,83.12120181405896,4,61.0,0,4
30,1,0.5853061224489835,4,3,0.19736961451247165,4,83.24310657596372,4,65.0,0,1
30,1,0.5853061224489835,4,3,0.1510204081632653,4,83.4530612244898,4,65.0,0,2
30,1,0.5853061224489835,4,3,0.4857142857142857,4,83.68979591836735,4,65.0,0,3
30,2,0.6265986394557785,4,8,0.06113378684806037,4,84.20668934240364,4,63.0,0,6
30,2,0.6265986394557785,4,8,0.060770975056689346,4,84.2678231292517,4,65.0,0,7
30,2,0.6265986394557785,4,8,0.09287981859410431,4,84.3285941043084,4,63.0,0,8
30,3,0.6745578231292484,4,4,0.31927437641723355,4,84.50859410430839,4,66.0,0,1
30,3,0.6745578231292484,4,4,0.16095238095238096,4,84.84530612244897,4,63.0,0,3
30,3,0.6745578231292484,4,4,0.16095238095238096,4,85.00625850340136,4,60.0,0,4
30,4,0.5972335600907002,4,6,0.1593197278911589,4,85.16721088435374,4,57.0,0,2
30,4,0.5972335600907002,4,6,0.16095238095238096,4,85.3265306122449,4,54.0,0,3
30,4,0.5972335600907002,4,6,0.16095238095238096,4,85.4891156462585,4,51.0,0,5
30,4,0.5972335600907002,4,6,0.16095238095238096,4,85.65006802721088,4,52.0,0,6
31,1,0.5942403628118029,4,1,0.47346938775510206,4,85.84081632653061,4,53.0,0,1
31,2,0.6201814058956927,4,4,0.1334920634920635,4,86.61580498866213,4,58.0,0,3
31,2,0.6201814058956927,4,4,0.15095238095238095,4,86.74929705215419,4,61.0,0,4
31,3,0.6256689342403519,4,4,0.15095238095238095,4,86.90024943310658,4,65.0,0,1
31,3,0.6256689342403519,4,4,0.13351473922902493,4,87.05120181405896,4,61.0,0,2
31,3,0.6256689342403519,4,4,0.13351473922902493,4,87.22244897959183,4,62.0,0,3
31,3,0.6256689342403519,4,4,0.13351473922902493,4,87.39369614512472,4,57.0,0,4
31,4,0.6461451247165542,4,4,0.14285714285714285,4,87.54285714285714,4,54.0,0,1
31,4,0.6461451247165542,4,4,0.09387755102040816,4,87.70612244897958,4,49.0,0,2
31,4,0.6461451247165542,4,4,0.08979591836734693,4,87.82448979591837,4,50.0,0,3
31,4,0.6461451247165542,4,4,0.18575963718820862,4,87.99183673469388,4,54.0,0,4
32,1,0.6745578231292626,4,4,0.08979591836734693,4,88.17959183673469,4,56.0,0,1
32,1,0.6745578231292626,4,4,0.5346938775510204,4,88.31836734693877,4,53.0,0,2
32,2,0.6703174603174489,4,4,0.17142857142857143,4,89.2530612244898,4,56.0,0,3
