bar,bass_pitch,beat,chord,chorus_id,form,onset,signature
78,43,1,C-7,3,,141.1743537414966,
78,49,2,,3,,141.6172335600907,
78,50,3,F7,3,,142.06136054421768,
78,42,4,,3,,142.50340136054422,
79,41,1,Bbj7,3,,142.94297052154195,
79,45,2,,3,,143.40315192743765,
79,50,3,G7,3,,143.84285714285716,
79,48,4,,3,,144.27551020408163,
80,42,1,F-7,3,,144.71020408163264,
80,41,2,,3,,145.15714285714284,
80,47,3,Bb7,3,,145.5696598639456,
80,45,4,,3,,145.99795918367346,
81,38,1,Ebj7,3,B1,146.4427664399093,
81,42,2,,3,,146.8743537414966,
81,43,3,C79b,3,,147.32195011337868,
81,42,4,,3,,147.74759637188208,
82,51,1,F-7,3,,148.18625850340135,
82,50,2,,3,,148.63326530612244,
82,51,3,Bb7,3,,149.0716553287982,
82,40,4,,3,,149.4918367346939,
83,41,1,Ebj7,3,,149.9408163265306,
83,42,2,,3,,150.3982993197279,
83,43,3,C7,3,,150.839410430839,
83,47,4,,3,,151.2643537414966,
84,48,1,F-7,3,,151.67857142857142,
84,42,2,,3,,152.1007709750567,
84,41,3,Bb7,3,,152.5448979591837,
84,41,4,,3,,152.9904081632653,
85,34,1,Ebj7,3,,153.44285714285715,
85,42,2,,3,,153.89183673469387,
85,43,3,C79b,3,,154.32546485260772,
85,43,4,,3,,154.7473469387755,
86,48,1,F-7,3,,155.1827210884354,
86,42,2,,3,,155.60204081632654,
86,41,3,Bb7,3,,156.04238095238094,
86,45,4,,3,,156.47142857142856,
87,34,1,Ebj7,3,,156.8877551020408,
87,41,2,,3,,157.33848072562358,
87,50,3,,3,,157.78748299319727,
87,46,4,,3,,158.2272335600907,
88,43,1,C-7,3,,158.68181405895692,
88,50,2,,3,,159.11632653061224,
88,48,3,F7,3,,159.5537188208617,
88,52,4,,3,,159.98591836734693,
89,45,1,Bbj7,3,A3,160.4166439909297,
89,45,2,,3,,160.84975056689342,
89,44,3,G79b/B,3,,161.30396825396826,
89,44,4,,3,,161.75596371882085,
90,43,1,C-7,3,,162.19514739229024,
90,43,2,,3,,162.63052154195012,
90,42,3,F7,3,,163.08510204081634,
90,42,4,,3,,163.53156462585034,
91,41,1,Bbj7,3,,163.97643990929706,
91,41,2,,3,,164.4194784580499,
91,50,3,G7,3,,164.85510204081632,
91,50,4,,3,,165.29387755102042,
92,37,1,C-7,3,,165.74693877551022,
92,37,2,,3,,166.200589569161,
92,42,3,F7,3,,166.63596371882088,
92,42,4,,3,,167.07714285714286,
93,41,1,Bbj7,3,,167.5341723356009,
93,45,2,,3,,167.9582993197279,
93,50,3,G79b,3,,168.39843537414967,
93,42,4,,3,,168.84185941043083,
94,43,1,C-7,3,,169.27696145124716,
94,47,2,,3,,169.70238095238096,
94,48,3,F7,3,,170.1343990929705,
94,52,4,,3,,170.58004535147393,
95,50,1,Bbj7,3,,171.02662131519276,
95,45,2,,3,,171.45879818594105,
95,34,3,,3,,171.89049886621316,
95,47,4,,3,,172.33265306122448,
96,48,1,,3,,172.76208616780045,
96,49,2,,3,,173.20351473922904,
96,50,3,,3,,173.62517006802722,
96,52,4,,3,,174.0663492063492,
97,37,1,Bbj7,4,A1,174.49591836734695,
97,44,2,,4,,174.91224489795917,
97,42,3,,4,,175.3530612244898,
97,37,4,,4,,175.8118820861678,
98,42,1,,4,,176.25752834467121,
98,42,2,,4,,176.68931972789116,
98,42,3,,4,,177.1361678004535,
98,37,4,,4,,177.5841723356009,
